date,rates_score,rates_regime,us_2s10s,us_5s30s,us_real_10y,us_de_10y_diff,us_jp_10y_diff,it_de_10y_diff
2018-02-12,95.75,TIGHTENING,0.7831999999999999,0.5851999999999999,0.7874999999999996,2.1014999999999997,2.7925,1.2799999999999998
2018-02-13,95.85846560846561,TIGHTENING,0.7254,0.5693000000000001,0.7738,2.0794,2.7584,1.335
2018-02-14,95.97222222222223,TIGHTENING,0.7385999999999999,0.5301,0.7926000000000002,2.1452,2.8372,1.3079999999999998
2018-02-15,96.12169312169314,TIGHTENING,0.7250999999999999,0.5129000000000001,0.7959999999999998,2.1455,2.8425,1.301
2018-02-16,96.33862433862434,TIGHTENING,0.6854,0.5025,0.7757999999999998,2.1689,2.8158999999999996,1.2790000000000001
2018-02-19,96.57539682539682,TIGHTENING,0.6854,0.5025,0.7757999999999998,2.1399,2.8129,1.3080000000000003
2018-02-20,96.77116402116403,TIGHTENING,0.6709,0.5084,0.7802000000000002,2.1546000000000003,2.8236000000000003,1.334
2018-02-21,96.90740740740742,TIGHTENING,0.6839000000000004,0.5346000000000002,0.8232000000000004,2.229,2.894,1.3279999999999998
2018-02-22,96.97883597883597,TIGHTENING,0.6747000000000001,0.5510000000000002,0.8007,2.2147,2.8647,1.3690000000000002
2018-02-23,96.87830687830687,TIGHTENING,0.6280000000000001,0.5371999999999999,0.7396000000000003,2.213,2.813,1.4140000000000001
2018-02-26,96.70767195767196,TIGHTENING,0.6403999999999996,0.5430999999999999,0.7263999999999999,2.2102999999999997,2.8152999999999997,1.3649999999999998
2018-02-27,96.6547619047619,TIGHTENING,0.6334000000000004,0.49849999999999994,0.7592000000000003,2.2144000000000004,2.8464,1.3259999999999998
2018-02-28,96.47222222222221,TIGHTENING,0.6105999999999998,0.4841000000000002,0.7414999999999998,2.2045999999999997,2.8076,1.318
2018-03-01,96.08333333333333,TIGHTENING,0.5960999999999999,0.5037000000000003,0.7004999999999999,2.1637999999999997,2.7647999999999997,1.303
2018-03-02,96.0436507936508,TIGHTENING,0.6225,0.5115000000000003,0.7288999999999999,2.2133000000000003,2.7963,1.319
2018-03-05,96.07010582010582,TIGHTENING,0.6429999999999998,0.508,0.7422999999999997,2.2378,2.8377999999999997,1.36
2018-03-06,95.9973544973545,TIGHTENING,0.6364000000000001,0.49949999999999983,0.7578,2.2112999999999996,2.8303,1.322
2018-03-07,95.9510582010582,TIGHTENING,0.6307999999999998,0.5013000000000001,0.7507999999999999,2.2276999999999996,2.8327,1.3
2018-03-08,96.06746031746032,TIGHTENING,0.6073,0.4918,0.7383000000000002,2.2291,2.8031,1.3570000000000002
2018-03-09,96.11904761904762,TIGHTENING,0.6358000000000001,0.5078,0.7682000000000002,2.2458,2.8408,1.363
2018-03-12,96.18518518518519,TIGHTENING,0.6061000000000001,0.4942000000000002,0.7624,2.2361,2.8151,1.371
2018-03-13,96.17328042328043,TIGHTENING,0.5887000000000002,0.48,0.7486999999999999,2.2236000000000002,2.7896,1.375
2018-03-14,96.13624338624338,TIGHTENING,0.5590000000000002,0.44709999999999983,0.7328000000000001,2.224,2.7670000000000003,1.4209999999999998
2018-03-15,96.22354497354496,TIGHTENING,0.5433999999999997,0.4335,0.7370999999999999,2.252,2.782,1.411
2018-03-16,96.23941798941799,TIGHTENING,0.5535999999999999,0.43520000000000003,0.7599,2.2735000000000003,2.8065,1.4120000000000001
2018-03-19,96.32407407407406,TIGHTENING,0.548,0.4306000000000001,0.7768000000000002,2.2865,2.8125,1.3960000000000001
2018-03-20,96.5297619047619,TIGHTENING,0.5510999999999999,0.43389999999999995,0.8058000000000001,2.3109,2.8529,1.312
2018-03-21,96.59457671957672,TIGHTENING,0.5775000000000001,0.4444999999999997,0.7755999999999998,2.291,2.84,1.3410000000000002
2018-03-22,96.51124338624338,TIGHTENING,0.5457999999999998,0.4392999999999998,0.7416999999999998,2.2954,2.7864,1.3569999999999998
2018-03-23,96.26388888888889,TIGHTENING,0.5596999999999999,0.4615,0.7389999999999999,2.2864999999999998,2.7895,1.35
2018-03-26,96.06812169312168,TIGHTENING,0.5815999999999999,0.4458000000000002,0.7688999999999999,2.328,2.828,1.388
2018-03-27,95.63756613756614,TIGHTENING,0.5112000000000001,0.4615999999999998,0.7091000000000003,2.2713,2.7373000000000003,1.371
2018-03-28,95.44444444444443,TIGHTENING,0.49650000000000016,0.42579999999999973,0.7229000000000001,2.2777,2.7417,1.338
2018-03-29,95.10449735449735,TIGHTENING,0.47280000000000033,0.4117000000000002,0.6830000000000003,2.2419000000000002,2.6989,1.2890000000000001
2018-03-30,94.80820105820105,TIGHTENING,0.47280000000000033,0.4117000000000002,0.6830000000000003,2.2419000000000002,2.6899,1.2890000000000001
2018-03-31,94.39285714285714,TIGHTENING,0.47280000000000033,0.4117000000000002,0.6830000000000003,2.2419000000000002,2.6899,1.2890000000000001
2018-04-02,93.99074074074073,TIGHTENING,0.4839000000000002,0.41500000000000004,0.6734,2.2328,2.6848,1.2890000000000001
2018-04-03,93.76851851851852,TIGHTENING,0.4971000000000001,0.4153000000000002,0.6884999999999999,2.2743,2.7453000000000003,1.2930000000000001
2018-04-04,94.00396825396825,TIGHTENING,0.5103,0.41659999999999986,0.7124000000000001,2.3027,2.7697000000000003,1.242
2018-04-05,94.34920634920636,TIGHTENING,0.5293999999999999,0.43500000000000005,0.7443999999999997,2.308,2.786,1.27
2018-04-06,94.28306878306879,TIGHTENING,0.5074000000000001,0.43240000000000034,0.6955,2.2765,2.7275,1.2890000000000001
2018-04-09,94.43783068783068,TIGHTENING,0.5006999999999997,0.4142000000000001,0.6980999999999997,2.275,2.739,1.268
2018-04-10,94.53835978835977,TIGHTENING,0.4939999999999998,0.39670000000000005,0.7107000000000001,2.2849,2.7649,1.28
2018-04-11,94.22222222222221,TIGHTENING,0.4738000000000002,0.3822000000000001,0.6626000000000003,2.2818,2.7458,1.3039999999999998
2018-04-12,94.16137566137567,TIGHTENING,0.4878,0.37239999999999984,0.6960999999999999,2.3207999999999998,2.7988,1.299
2018-04-13,94.38756613756614,TIGHTENING,0.4701000000000004,0.35440000000000005,0.6842000000000001,2.3157,2.7887000000000004,1.286
2018-04-16,94.47751322751324,TIGHTENING,0.44940000000000024,0.34509999999999996,0.6938000000000004,2.3017000000000003,2.7797,1.2770000000000001
2018-04-17,94.28571428571429,TIGHTENING,0.4344999999999999,0.3317000000000001,0.6892,2.3215,2.7835,1.2519999999999998
2018-04-18,94.60449735449735,TIGHTENING,0.4434999999999998,0.3291999999999997,0.7098999999999998,2.3417999999999997,2.8348,1.186
2018-04-19,94.79100529100529,TIGHTENING,0.48229999999999995,0.3433999999999999,0.7280000000000002,2.3098,2.8668,1.181
2018-04-20,95.35185185185185,TIGHTENING,0.5028999999999999,0.34519999999999973,0.7780999999999998,2.3702,2.9002,1.1880000000000002
2018-04-23,96.01984126984127,TIGHTENING,0.49880000000000013,0.3235999999999999,0.7867000000000002,2.3392,2.9082,1.1589999999999998
2018-04-24,96.69973544973546,TIGHTENING,0.5248999999999997,0.35650000000000004,0.8329999999999997,2.3685,2.9415,1.136
2018-04-25,97.0515873015873,TIGHTENING,0.5381,0.3702000000000001,0.8481000000000001,2.3919,2.9589,1.1429999999999998
2018-04-26,97.25396825396825,TIGHTENING,0.4992000000000001,0.35180000000000033,0.8047,2.3879,2.9209,1.1540000000000001
2018-04-27,97.18253968253968,TIGHTENING,0.47299999999999986,0.32389999999999963,0.7845999999999997,2.3857999999999997,2.9017999999999997,1.1700000000000002
2018-04-30,96.87037037037037,TIGHTENING,0.4652000000000003,0.3264999999999998,0.7778,2.3941,2.8981,1.226
2018-05-01,96.5978835978836,TIGHTENING,0.46019999999999994,0.3163,0.8043,2.4053999999999998,2.9213999999999998,1.226
2018-05-02,96.59920634920636,TIGHTENING,0.47809999999999997,0.3504999999999998,0.7942,2.3853,2.9213,1.209
2018-05-03,96.27910052910053,TIGHTENING,0.46960000000000024,0.3410000000000002,0.7802000000000002,2.4138,2.9008000000000003,1.207
2018-05-04,95.9510582010582,TIGHTENING,0.45279999999999987,0.33840000000000003,0.7873000000000001,2.4057,2.9047,1.253
2018-05-07,95.80952380952381,TIGHTENING,0.4527000000000001,0.3357999999999999,0.7791999999999999,2.4177,2.9047,1.2269999999999999
2018-05-08,95.80423280423281,TIGHTENING,0.4666000000000001,0.31520000000000037,0.8087,2.415,2.923,1.3050000000000002
2018-05-09,95.61375661375662,TIGHTENING,0.4742000000000002,0.32200000000000006,0.8169,2.4452,2.9502,1.323
2018-05-10,95.66137566137567,TIGHTENING,0.4320000000000004,0.27859999999999996,0.7847,2.4052000000000002,2.9092000000000002,1.3780000000000001
2018-05-11,95.57539682539682,TIGHTENING,0.4346000000000001,0.2658999999999998,0.8006000000000002,2.4105,2.9225,1.3130000000000002
2018-05-14,95.58862433862434,TIGHTENING,0.4549000000000003,0.2726000000000002,0.8362000000000003,2.3914,2.9494000000000002,1.318
2018-05-15,95.73148148148148,TIGHTENING,0.4977999999999998,0.2820999999999998,0.8815999999999997,2.4273,3.0122999999999998,1.309
2018-05-16,95.81481481481481,TIGHTENING,0.5112999999999999,0.278,0.8974000000000002,2.4904,3.0394,1.5110000000000001
2018-05-17,95.8015873015873,TIGHTENING,0.5465,0.3102999999999998,0.9218000000000002,2.4712,3.0482,1.475
2018-05-18,95.73544973544975,TIGHTENING,0.5091999999999999,0.3092999999999999,0.8859999999999997,2.4768999999999997,2.9949,1.6500000000000001
2018-05-21,95.75132275132276,TIGHTENING,0.4940000000000002,0.3064999999999998,0.887,2.5366,3.0006,1.867
2018-05-22,95.68518518518519,TIGHTENING,0.4916999999999998,0.3080000000000003,0.8895999999999997,2.4997,3.0046999999999997,1.7679999999999998
2018-05-23,95.4126984126984,TIGHTENING,0.46530000000000005,0.3268,0.8446000000000002,2.4865,2.9475000000000002,1.8939999999999997
2018-05-24,95.09854497354497,TIGHTENING,0.46889999999999965,0.3109000000000002,0.8451,2.505,2.928,1.927
2018-05-25,94.83399470899471,TIGHTENING,0.4554999999999998,0.3268,0.8257999999999996,2.5252999999999997,2.8903,2.0549999999999997
2018-05-28,94.52050264550265,TIGHTENING,0.4554999999999998,0.3268,0.8257999999999996,2.5873,2.8882999999999996,2.3400000000000003
2018-05-29,92.75198412698413,TIGHTENING,0.4619,0.3904000000000001,0.7297000000000002,2.521,2.7470000000000003,2.904
2018-05-30,91.80026455026454,TIGHTENING,0.4434999999999998,0.3458000000000001,0.7772000000000001,2.483,2.82,2.544
2018-05-31,91.06547619047619,TIGHTENING,0.4312,0.32909999999999995,0.7692000000000001,2.5176,2.8186,2.453
2018-06-01,90.88955026455025,TIGHTENING,0.4306000000000001,0.30230000000000024,0.7895000000000003,2.5162,2.8542,2.303
2018-06-04,90.96230158730158,TIGHTENING,0.42630000000000035,0.29090000000000016,0.8071000000000002,2.5244,2.8914,2.1199999999999997
2018-06-05,92.07076719576719,TIGHTENING,0.4359000000000002,0.3155000000000001,0.7913000000000001,2.5587,2.8737000000000004,2.42
2018-06-06,92.85185185185185,TIGHTENING,0.4556,0.3126000000000002,0.8138999999999998,2.5067,2.9166999999999996,2.474
2018-06-07,93.38359788359787,TIGHTENING,0.43279999999999985,0.3046000000000002,0.7803999999999998,2.4364,2.8653999999999997,2.578
2018-06-08,93.78306878306879,TIGHTENING,0.4483999999999999,0.30580000000000007,0.8178999999999998,2.4971,2.8991,2.682
2018-06-11,93.87962962962963,TIGHTENING,0.4314,0.29789999999999983,0.8117999999999999,2.4586,2.9026,2.345
2018-06-12,94.28306878306879,TIGHTENING,0.4220999999999999,0.28420000000000023,0.8237999999999999,2.4697999999999998,2.9068,2.371
2018-06-13,94.42195767195767,TIGHTENING,0.39880000000000004,0.25660000000000016,0.8296999999999999,2.4843,2.9123,2.324
2018-06-14,94.4563492063492,TIGHTENING,0.37159999999999993,0.24860000000000015,0.8051999999999997,2.5090999999999997,2.8920999999999997,2.311
2018-06-15,94.13161375661375,TIGHTENING,0.3734000000000002,0.24909999999999988,0.7920000000000003,2.5175,2.8825000000000003,2.206
2018-06-18,93.85383597883597,TIGHTENING,0.36770000000000014,0.2583000000000002,0.7814000000000001,2.5189,2.8769,2.1559999999999997
2018-06-19,93.33664021164022,TIGHTENING,0.35150000000000015,0.2621000000000002,0.7706,2.5237,2.8627000000000002,2.184
2018-06-20,93.12235449735451,TIGHTENING,0.3729999999999998,0.26980000000000004,0.8102,2.5618999999999996,2.8998999999999997,2.1719999999999997
2018-06-21,93.0436507936508,TIGHTENING,0.3597999999999999,0.2772999999999999,0.7776000000000001,2.5617,2.8567,2.3970000000000002
2018-06-22,92.99801587301587,TIGHTENING,0.3536999999999999,0.2726000000000002,0.7587999999999999,2.5578999999999996,2.8598999999999997,2.3569999999999998
2018-06-25,92.83531746031747,TIGHTENING,0.34739999999999993,0.2728999999999999,0.7575000000000003,2.5533,2.8453,2.499
2018-06-26,92.864417989418,TIGHTENING,0.3436999999999997,0.27879999999999994,0.7446999999999999,2.5366,2.8386,2.549
2018-06-27,91.99404761904762,TIGHTENING,0.3216000000000001,0.2721,0.7033,2.5046,2.7866,2.488
2018-06-28,91.48412698412697,TIGHTENING,0.3264,0.25150000000000006,0.7248000000000001,2.5175,2.8005,2.461
2018-06-29,91.0899470899471,TIGHTENING,0.3319000000000001,0.25119999999999987,0.7316000000000003,2.5581,2.8241,2.378
2018-06-30,90.5952380952381,TIGHTENING,0.3319000000000001,0.25119999999999987,0.7316000000000003,2.5581,2.8241,2.378
2018-07-02,90.22222222222223,TIGHTENING,0.3226,0.2381000000000002,0.7288000000000001,2.5671000000000004,2.8461000000000003,2.347
2018-07-03,90.09920634920636,TIGHTENING,0.3067000000000002,0.23750000000000027,0.6965000000000003,2.5369,2.7979000000000003,2.342
2018-07-04,89.78306878306879,TIGHTENING,0.3067000000000002,0.23750000000000027,0.6965000000000003,2.5259,2.8019000000000003,2.3489999999999998
2018-07-05,89.3994708994709,TIGHTENING,0.2784,0.2168000000000001,0.6896999999999998,2.5301,2.7911,2.431
2018-07-06,89.05224867724868,TIGHTENING,0.2851999999999997,0.21150000000000002,0.6833999999999998,2.5297,2.7887,2.423
2018-07-09,88.88425925925927,TIGHTENING,0.29739999999999966,0.2155999999999998,0.7172999999999998,2.5564,2.8164,2.367
2018-07-10,89.01388888888889,TIGHTENING,0.2797999999999998,0.20879999999999965,0.7178999999999998,2.5291,2.8041,2.351
2018-07-11,89.1871693121693,TIGHTENING,0.2715000000000001,0.20219999999999994,0.7273999999999998,2.4821,2.8061,2.322
2018-07-12,89.35780423280423,TIGHTENING,0.25950000000000006,0.19940000000000024,0.7293000000000003,2.4884000000000004,2.8054,2.2670000000000003
2018-07-13,89.20238095238093,TIGHTENING,0.24910000000000032,0.20660000000000034,0.7075,2.4871000000000003,2.7871,2.2110000000000003
2018-07-16,89.06481481481481,TIGHTENING,0.26160000000000005,0.2093999999999996,0.7446000000000002,2.4952,2.8182,2.214
2018-07-17,88.85185185185185,TIGHTENING,0.2445999999999997,0.20689999999999964,0.7570999999999999,2.514,2.8169999999999997,2.122
2018-07-18,88.71031746031746,TIGHTENING,0.2599,0.21810000000000018,0.7769000000000004,2.5272,2.8242000000000003,2.163
2018-07-19,88.28968253968254,TIGHTENING,0.24730000000000008,0.22489999999999988,0.7565,2.508,2.7960000000000003,2.1759999999999997
2018-07-20,88.55158730158732,TIGHTENING,0.2999999999999998,0.26129999999999987,0.7780999999999998,2.5231,2.8581,2.219
2018-07-23,89.06349206349208,TIGHTENING,0.32540000000000013,0.2734000000000001,0.8325,2.5481,2.8681,2.2329999999999997
2018-07-24,89.7367724867725,TIGHTENING,0.31549999999999967,0.2563,0.8281999999999998,2.5515999999999996,2.8626,2.2880000000000003
2018-07-25,90.54497354497354,TIGHTENING,0.30520000000000014,0.25429999999999975,0.8454000000000002,2.5786000000000002,2.9006000000000003,2.282
2018-07-26,91.59656084656085,TIGHTENING,0.2948999999999997,0.24009999999999998,0.8527999999999998,2.5724,2.8824,2.3000000000000003
2018-07-27,92.2010582010582,TIGHTENING,0.28480000000000016,0.2427999999999999,0.8277000000000001,2.5512,2.8502,2.34
2018-07-30,92.41534391534393,TIGHTENING,0.31149999999999967,0.25509999999999966,0.8403999999999998,2.5267999999999997,2.8708,2.34
2018-07-31,92.48544973544973,TIGHTENING,0.2904,0.23429999999999973,0.8325999999999998,2.5168,2.8978,2.277
2018-08-01,92.5760582010582,TIGHTENING,0.3288000000000002,0.2569999999999997,0.8698000000000001,2.5284000000000004,2.8754,2.311
2018-08-02,92.48743386243385,TIGHTENING,0.3224999999999998,0.26359999999999983,0.8557999999999999,2.5259,2.8599,2.453
2018-08-03,92.18452380952381,TIGHTENING,0.30559999999999965,0.2761,0.8283,2.5408,2.8388,2.519
2018-08-06,91.7797619047619,TIGHTENING,0.2942999999999998,0.2852999999999999,0.8240999999999996,2.5504999999999995,2.8295,2.516
2018-08-07,91.76917989417989,TIGHTENING,0.3032999999999997,0.2761999999999998,0.8407,2.564,2.8569999999999998,2.4600000000000004
2018-08-08,91.27248677248676,TIGHTENING,0.2923,0.2791000000000001,0.8323999999999998,2.562,2.847,2.516
2018-08-09,90.58994708994709,TIGHTENING,0.2806000000000002,0.26419999999999977,0.8152000000000004,2.5508,2.8108,2.523
2018-08-10,89.76322751322752,TIGHTENING,0.26900000000000013,0.28549999999999986,0.7729000000000004,2.5562,2.7722,2.6759999999999997
2018-08-13,88.97883597883597,TIGHTENING,0.2662,0.29720000000000013,0.7819000000000003,2.5676,2.7776,2.791
2018-08-14,88.12962962962963,TIGHTENING,0.26149999999999984,0.2953000000000001,0.8003999999999998,2.5715,2.7864999999999998,2.703
2018-08-15,87.16931216931216,TIGHTENING,0.25409999999999977,0.2972999999999999,0.7757000000000001,2.5583,2.7613,2.865
2018-08-16,86.70370370370371,TIGHTENING,0.24949999999999983,0.28420000000000023,0.7774000000000001,2.5459,2.7639,2.797
2018-08-17,86.72288359788361,TIGHTENING,0.25459999999999994,0.27859999999999996,0.7723,2.5555,2.7625,2.816
2018-08-20,86.34325396825398,TIGHTENING,0.23389999999999977,0.2878000000000003,0.7425999999999999,2.517,2.715,2.7119999999999997
2018-08-21,85.91071428571429,TIGHTENING,0.23439999999999994,0.2820999999999998,0.7458,2.4988,2.7438000000000002,2.657
2018-08-22,85.69775132275133,TIGHTENING,0.2277,0.2802000000000002,0.7335000000000003,2.4749000000000003,2.7199,2.717
2018-08-23,85.98743386243386,TIGHTENING,0.20989999999999975,0.2576999999999998,0.7346999999999997,2.4871,2.7260999999999997,2.749
2018-08-24,85.78571428571428,TIGHTENING,0.1896,0.2466999999999997,0.7084999999999999,2.4648000000000003,2.7088,2.8070000000000004
2018-08-27,86.27513227513228,TIGHTENING,0.20469999999999988,0.25239999999999974,0.7342999999999997,2.4699,2.7489,2.7800000000000002
2018-08-28,86.8452380952381,TIGHTENING,0.21499999999999986,0.25660000000000016,0.7639,2.5004,2.7824,2.807
2018-08-29,87.46031746031746,TIGHTENING,0.2084999999999999,0.23870000000000013,0.7671999999999999,2.48,2.7809999999999997,2.721
2018-08-30,87.22883597883597,TIGHTENING,0.20579999999999998,0.2530999999999999,0.7507999999999999,2.509,2.7439999999999998,2.8689999999999998
2018-08-31,87.43584656084656,TIGHTENING,0.23349999999999982,0.2808999999999999,0.7700999999999998,2.5343999999999998,2.7533999999999996,2.91
2018-09-03,87.34391534391534,TIGHTENING,0.23349999999999982,0.2808999999999999,0.7700999999999998,2.5273999999999996,2.7424,2.828
2018-09-04,87.37698412698413,TIGHTENING,0.24519999999999964,0.28969999999999985,0.7961,2.5415,2.7755,2.66
2018-09-05,87.494708994709,TIGHTENING,0.2528999999999999,0.30679999999999996,0.802,2.5222,2.7872,2.555
2018-09-06,87.5621693121693,TIGHTENING,0.24009999999999998,0.31120000000000037,0.7867000000000002,2.5181,2.7620999999999998,2.703
2018-09-07,88.40013227513228,TIGHTENING,0.23629999999999995,0.2803,0.8323,2.5518,2.8258,2.648
2018-09-10,89.22089947089947,TIGHTENING,0.22060000000000013,0.2582,0.8313999999999999,2.5304,2.8134,2.5090000000000003
2018-09-11,90.07671957671957,TIGHTENING,0.23170000000000002,0.25139999999999985,0.8543999999999996,2.5454999999999997,2.8604999999999996,2.513
2018-09-12,90.8994708994709,TIGHTENING,0.21450000000000014,0.24180000000000001,0.8419000000000003,2.5516,2.8496,2.54
2018-09-13,92.0568783068783,TIGHTENING,0.21350000000000025,0.2347999999999999,0.8682000000000003,2.547,2.858,2.528
2018-09-14,92.51322751322752,TIGHTENING,0.21819999999999995,0.2275999999999998,0.8872,2.5458999999999996,2.8779,2.532
2018-09-17,93.00264550264549,TIGHTENING,0.2088000000000001,0.24049999999999994,0.8786999999999998,2.5286999999999997,2.8687,2.388
2018-09-18,93.43518518518518,TIGHTENING,0.2563,0.25859999999999994,0.9190999999999998,2.5751,2.9381,2.31
2018-09-19,93.96825396825395,TIGHTENING,0.27190000000000003,0.26339999999999986,0.9167000000000001,2.5756,2.9386,2.3649999999999998
2018-09-20,94.5489417989418,TIGHTENING,0.2592000000000003,0.24230000000000018,0.9129,2.5916,2.9396000000000004,2.411
2018-09-21,95.20238095238095,TIGHTENING,0.26290000000000013,0.2513000000000001,0.9093,2.6008,2.9298,2.368
2018-09-24,95.78306878306879,TIGHTENING,0.27200000000000024,0.2583000000000002,0.9308000000000001,2.5789,2.9559,2.439
2018-09-25,96.03703703703702,TIGHTENING,0.25729999999999986,0.24440000000000017,0.9329999999999998,2.5534,2.9634,2.335
2018-09-26,96.12698412698413,TIGHTENING,0.23320000000000007,0.2370000000000001,0.9005999999999998,2.5220000000000002,2.922,2.333
2018-09-27,96.15343915343915,TIGHTENING,0.22489999999999988,0.2267999999999999,0.9036,2.5228,2.9318,2.359
2018-09-28,96.16402116402116,TIGHTENING,0.24239999999999995,0.25280000000000014,0.9163000000000001,2.5911999999999997,2.9312,2.6769999999999996
2018-09-30,96.12962962962963,TIGHTENING,0.24239999999999995,0.25280000000000014,0.9163000000000001,2.5911999999999997,2.9312,2.6769999999999996
2018-10-01,96.02248677248677,TIGHTENING,0.26469999999999994,0.27290000000000036,0.9417,2.6126,2.9476,2.828
2018-10-02,95.93386243386243,TIGHTENING,0.25229999999999997,0.26629999999999976,0.9289999999999998,2.6411,2.9331,3.03
2018-10-03,95.95833333333334,TIGHTENING,0.3092999999999999,0.2904,1.0151,2.7062999999999997,3.0403,2.838
2018-10-04,95.88955026455027,TIGHTENING,0.31899999999999995,0.3025000000000002,1.0267999999999997,2.6559999999999997,3.028,2.798
2018-10-05,95.85185185185185,TIGHTENING,0.34780000000000033,0.3342999999999998,1.0606,2.6598,3.0778000000000003,2.851
2018-10-08,95.83531746031746,TIGHTENING,0.34780000000000033,0.3342999999999998,1.0606,2.7038,3.0778000000000003,3.039
2018-10-09,95.9510582010582,TIGHTENING,0.32120000000000015,0.3128000000000002,1.0358,2.6573,3.0453,2.927
2018-10-10,95.77777777777779,TIGHTENING,0.3208000000000002,0.3449,1.0093999999999999,2.6109,3.0069,2.9539999999999997
2018-10-11,95.4563492063492,TIGHTENING,0.3014000000000001,0.3189000000000002,1.0257,2.6318,3.0038,3.0460000000000003
2018-10-12,95.09589947089947,TIGHTENING,0.30850000000000044,0.3198000000000003,1.0362,2.6633000000000004,3.0113000000000003,3.0789999999999997
2018-10-15,94.85449735449735,TIGHTENING,0.30069999999999997,0.3266,1.0259999999999998,2.6527,3.0117,3.0429999999999997
2018-10-16,94.52314814814815,TIGHTENING,0.29780000000000006,0.31020000000000003,1.0333,2.6723,3.0153,2.9619999999999997
2018-10-17,94.38624338624338,TIGHTENING,0.3165,0.31420000000000003,1.0682,2.744,3.057,3.087
2018-10-18,94.1441798941799,TIGHTENING,0.3045,0.33619999999999983,1.0665999999999998,2.7626,3.0265999999999997,3.27
2018-10-19,94.01058201058201,TIGHTENING,0.2883,0.3294999999999999,1.0776,2.7321,3.0431,3.023
2018-10-22,93.73280423280423,TIGHTENING,0.2896000000000001,0.33830000000000027,1.0863,2.7498,3.0438,3.0420000000000003
2018-10-23,93.31216931216932,TIGHTENING,0.2886000000000002,0.3559000000000001,1.0769000000000002,2.7586000000000004,3.0156,3.1830000000000003
2018-10-24,92.45767195767196,TIGHTENING,0.27300000000000013,0.3906999999999998,1.0309,2.7075,2.9684999999999997,3.209
2018-10-25,91.9563492063492,TIGHTENING,0.27,0.3830999999999998,1.0675999999999997,2.7186999999999997,2.9997,3.094
2018-10-26,91.01322751322752,TIGHTENING,0.2692999999999999,0.4027000000000003,1.0072,2.7235,2.9625,3.0940000000000003
2018-10-29,90.19708994708995,TIGHTENING,0.2685000000000004,0.41159999999999997,1.0218000000000003,2.7079000000000004,2.9749000000000003,2.96
2018-10-30,89.86309523809524,TIGHTENING,0.27200000000000024,0.4075000000000002,1.0655000000000001,2.7537000000000003,3.0007,3.106
2018-10-31,90.08664021164022,TIGHTENING,0.2766000000000002,0.4159999999999999,1.0815000000000001,2.7584999999999997,3.0164999999999997,3.042
2018-11-01,89.94642857142858,TIGHTENING,0.28580000000000005,0.41969999999999974,1.1015000000000001,2.7313,3.0073,2.981
2018-11-02,90.45171957671957,TIGHTENING,0.3087,0.42100000000000026,1.1513,2.7841,3.0831,2.8930000000000002
2018-11-05,91.02314814814815,TIGHTENING,0.2932999999999999,0.4001999999999999,1.1336,2.7748,3.0728,2.899
2018-11-06,91.4126984126984,TIGHTENING,0.29969999999999963,0.3878999999999997,1.1532999999999998,2.7935999999999996,3.0965999999999996,2.9629999999999996
2018-11-07,91.79629629629629,TIGHTENING,0.27879999999999994,0.3621000000000003,1.1521,2.7885,3.1125,2.89
2018-11-08,92.45568783068782,TIGHTENING,0.2723,0.34209999999999985,1.1608,2.7803,3.1153,2.939
2018-11-09,92.72685185185185,TIGHTENING,0.25780000000000003,0.3489,1.1284,2.7749,3.0589000000000004,2.996
2018-11-12,92.8234126984127,TIGHTENING,0.25780000000000003,0.3489,1.1284,2.7839,3.0629,3.04
2018-11-13,92.70833333333333,TIGHTENING,0.24860000000000015,0.3752,1.1063,2.7307,3.0257,3.0370000000000004
2018-11-14,92.26521164021163,TIGHTENING,0.25870000000000015,0.4099999999999997,1.112,2.727,3.014,3.092
2018-11-15,91.8095238095238,TIGHTENING,0.2564000000000002,0.4213,1.0939999999999999,2.7503,3.0013,3.133
2018-11-16,91.1739417989418,TIGHTENING,0.26300000000000034,0.43809999999999993,1.0340000000000003,2.6958,2.9588,3.124
2018-11-19,90.2850529100529,TIGHTENING,0.2735000000000003,0.45150000000000023,1.0605000000000002,2.6898,2.9658,3.224
2018-11-20,89.67261904761905,TIGHTENING,0.2591000000000001,0.4280000000000004,1.0810000000000002,2.7128,2.9608000000000003,3.267
2018-11-21,89.25992063492063,TIGHTENING,0.24880000000000013,0.42620000000000013,1.0731,2.6867,2.9677,3.095
2018-11-22,88.7883597883598,TIGHTENING,0.24880000000000013,0.42620000000000013,1.0735,2.6927,2.9627,3.084
2018-11-23,88.47817460317461,TIGHTENING,0.22960000000000003,0.4352999999999998,1.0723000000000003,2.6990000000000003,2.939,3.067
2018-11-26,88.64880952380953,TIGHTENING,0.22330000000000005,0.42630000000000035,1.0927,2.6925,2.9635000000000002,2.9080000000000004
2018-11-27,88.5707671957672,TIGHTENING,0.22429999999999994,0.4286000000000003,1.1404999999999998,2.7072,2.9652,2.939
2018-11-28,88.33796296296298,TIGHTENING,0.25039999999999996,0.48099999999999987,1.1085000000000003,2.71,2.959,2.907
2018-11-29,88.16931216931218,TIGHTENING,0.22119999999999962,0.4782000000000002,1.0418999999999998,2.7087999999999997,2.9478,2.883
2018-11-30,87.79100529100529,TIGHTENING,0.20139999999999958,0.47750000000000004,1.0191999999999999,2.6748999999999996,2.8958999999999997,2.9
