date,composite_instability,Europe→US_inst_z,Gold vs SPX_inst_z,10Y vs SPX_inst_z,HY vs SPX_inst_z,AUDJPY vs SPX_inst_z,JPY vs SPX_inst_z,Europe→US_roll21,Gold vs SPX_roll21,10Y vs SPX_roll21,HY vs SPX_roll21,AUDJPY vs SPX_roll21,JPY vs SPX_roll21
2000-07-28,-0.31602353396436295,-1.289634135002494,-0.16725036572145913,-0.7271321112562603,,0.6634838162426365,-0.05958487408423776,0.5861241096177371,0.4023993011982365,-0.2014178367695209,,0.09727349034384278,-0.23729934986360118
2000-07-29,-0.3582766812023359,-1.4162391807546963,-0.16710855945109893,-0.7610080754049932,,0.5428209083925662,0.010151501206542493,0.5696560966311887,0.3964721168605622,-0.16128659394167558,,0.1272826101228554,-0.18247086363795073
2000-07-31,-0.38898254425582535,-1.4801659292066596,-0.18038573251786183,-0.8479532010707133,,0.4766351755319377,0.0869569659841701,0.587481579708229,0.3799306545730846,-0.1621602782647954,,0.024133464457773358,-0.21187067850884886
2000-08-01,-0.37769750198855545,-1.483836342929091,-0.24400431554177998,-0.8164685375997378,,0.5428329734861808,0.11298871264165075,0.5966428882074346,0.21501173564769469,-0.2057716101861933,,-0.06765470183339882,-0.12477277430418558
2000-08-02,-0.3676942025900622,-1.4739241781936565,-0.29797213370780823,-0.7907568799381561,,0.5759247630672595,0.14825741582205018,0.611182266491897,0.22926629402858467,-0.27334971248260986,,-0.09649600547302,-0.16444445184292236
2000-08-03,-0.32493985819888244,-1.5060555092513161,-0.3611039438052573,-0.7191735218621698,,0.6803142905043396,0.28131939341999124,0.4652058687705274,0.06410854268380835,-0.2344219070129298,,-0.1938941066262549,-0.32753659826950543
2000-08-04,-0.2752237721059144,-1.519724474015851,-0.424806450114385,-0.6361222438185449,,0.790102060237433,0.4144322471817759,0.4474845024980734,0.06080979944821789,-0.26248568391336996,,-0.18240785051436567,-0.3460454808269713
2000-08-05,-0.2109707298578793,-1.525023290214487,-0.467618234417318,-0.5465501191821871,,0.9373311652862417,0.5470068292383539,0.4804617075920464,0.08092803331952364,-0.27348383727745934,,-0.16475189578545577,-0.34988029102927254
2000-08-07,-0.1429267654609288,-1.5312041021215874,-0.5138494503186408,-0.48725345885583016,,1.1051412694145273,0.7125319145768869,0.5035404556324131,0.1822358565166746,-0.22007541473927705,,-0.1931222776379029,-0.42156822547743666
2000-08-08,-0.0706408492408492,-1.5343791321137599,-0.5596159744518625,-0.4244352705074864,,1.2957777711311511,0.8694483597377121,0.5246957981440145,0.18422752185740535,-0.21981205702033216,,-0.19730847124178857,-0.424369493912705
2000-08-09,-0.014395404946149526,-1.5002310178173794,-0.6320555323611795,-0.2851534757242277,,1.3914174216604154,0.9540455795116236,0.38779012906409005,0.14753863571051548,-0.3823548889936555,,-0.102062979002475,-0.2941047859302742
2000-08-10,0.03201033088858267,-1.4452608665338715,-0.7346089099545082,-0.23736841335423886,,1.5281879090662052,1.049101935219327,0.3413908764749585,0.11253683387086291,-0.20125580312781438,,-0.15862089286320324,-0.33496604392952195
2000-08-11,0.07347681217366642,-1.4135452393373231,-0.8574333854249877,-0.20071229210852215,,1.7121043557036673,1.1269706220354976,0.3724968779070726,0.21549118648346133,-0.17167734829916906,,-0.21376611217025857,-0.349557627745233
2000-08-14,0.08258567880689198,-1.372991881406964,-1.0088217167730578,-0.17009687981550858,,1.842309979551051,1.1225288924789392,0.3624425121951732,0.16896925962883874,-0.15909904265358546,,-0.14504816922576894,-0.18817661648552525
2000-08-15,0.10084483399097662,-1.3451103326696616,-1.101824478931041,-0.14584607880465178,,1.994867433518581,1.1021376268416567,0.35282146602142067,0.0734394378016768,-0.15802860979539368,,-0.1781469462236193,-0.15705111500911492
2000-08-16,0.12350994628600538,-1.2858408880951422,-1.188271930793661,-0.1390791192706242,,2.160961203482559,1.0697804661068948,0.2898781515765686,-0.006458311520076271,-0.049058454775860114,,-0.21674104270934264,-0.08349767600388276
2000-08-17,0.147790946858655,-1.1393953694918277,-1.2594591867894844,-0.13114834444129578,,2.2461568267009193,1.0228008083149638,0.17542746525855743,0.03245713345804304,-0.06946862281700164,,-0.11747301866309087,0.05547304577955576
2000-08-18,0.17602598220494828,-0.9918597324716854,-1.2585535293473247,-0.18583368541443152,,2.3370727193441825,0.9793041389140005,0.1501394764139507,-0.011624766769945004,0.009041494085371787,,-0.12207166686644601,0.04457183293745553
2000-08-19,0.20420392221845357,-0.8598688537529097,-1.2493927007049126,-0.24096427949885607,,2.426234005456939,0.9450114395920073,0.14825253945118477,-0.01537379329529048,0.0028191493123113248,,-0.13584623829881462,0.016214489769788017
2000-08-21,0.2311771961315217,-0.7145258087062772,-1.2246744186893075,-0.2528504826606002,,2.446895671643596,0.9010410190701972,0.10788125363271162,-0.0036663234848411464,0.0401681279642925,,-0.013591112201909375,0.058135482855832026
2000-08-22,0.26349644622051827,-0.5503814553713936,-1.19569108661905,-0.2593096460741738,,2.4540357309906966,0.868828688176512,0.052851966614915445,-0.0018030084660134989,0.030641763405969538,,-0.0005097150265016737,0.06926699671521826
2000-08-23,0.33647892597002416,-0.2228720579355023,-1.131122332229904,-0.2500754298975136,,2.4491325241654853,0.8373319257475555,-0.17016112751747914,-0.11816607689524443,0.22177609704757856,,0.02884207555782584,0.1971171066497057
2000-08-24,0.3958063939796828,0.05472263132264495,-1.067449650698495,-0.23856388888438856,,2.4319828716141525,0.7983400065445,-0.17156990177400924,-0.12324473425028959,0.22956626653829557,,0.03245700004592218,0.20356310769658323
2000-08-25,0.45430611827617245,0.3718515790893606,-1.0047392795269239,-0.21734054371785833,,2.3927260222090054,0.7290328133272784,-0.26385045904063675,-0.13190792924919423,0.2001568542707779,,0.07312285509031162,0.19871823298544272
2000-08-28,0.48715885057815267,0.6268885257330258,-0.9458319141253935,-0.18765630551047874,,2.3148390621707438,0.6275548846228659,-0.2357710697937778,-0.13478632062205553,0.23964638357731816,,0.0639528679479053,0.18837926420094286
2000-08-29,0.5056056403955185,0.8288463117533681,-0.8967942173061656,-0.16637978550149096,,2.2211302642776682,0.5412256287542127,-0.19758094035450438,-0.12261065852696157,0.19488414615682303,,0.09632861758034936,0.20596470486102827
2000-08-30,0.49835006054645437,0.8925193712405384,-0.8690565673783922,-0.1438140137951165,,2.1207058471354023,0.4913956655298397,0.03818403971917427,-0.07649308438436388,0.2200800912737351,,-0.0003860217916620777,0.21837610470477042
2000-08-31,0.4824786782271241,0.9343109318367426,-0.8695240741203315,-0.1363635503280899,,2.0369231067486337,0.4470469769986655,0.09159498919593342,0.11730243582429478,0.15285447100297136,,0.008608971440440124,0.22129442935966617
2000-09-01,0.45529537097708717,0.977325106670406,-0.8639329990728865,-0.17618592076225773,,1.9374317256828524,0.40183894236732176,0.08282698860753047,0.11082769713248906,0.1524189340373111,,0.010304662343730757,0.2166077239275835
2000-09-02,0.4284432575384819,1.0570509220344921,-0.857862144679187,-0.25088232573924674,,1.8434960665416698,0.35041376953468134,-0.0304416665113573,0.10806590268917449,0.04678467066140742,,-0.04712094621506185,0.14307072062706874
2000-09-04,0.41708379855551164,1.135094969231601,-0.8520165876997202,-0.32586204898380206,,1.7942627980313626,0.3339398621981167,-0.04408049542143703,0.11283336765690959,0.04796993479319655,,-0.03639830827999027,0.15034278297906473
2000-09-05,0.38903247742350777,1.1518010865358548,-0.846851842619771,-0.4296537725265597,,1.7576216997664431,0.3122452159615715,0.15379749969151146,0.1249489772886052,0.024906669530068735,,-0.036991681385137615,0.04971183354436416
2000-09-06,0.38403279493295306,1.1453793648075865,-0.8391105057418569,-0.38013947214533833,,1.6950098643565439,0.29902472338783004,0.3195300957858215,0.2273544476055453,-0.43637773757290926,,0.15329505483526726,0.18684688627669682
2000-09-07,0.3727403469456012,1.1392432591153547,-0.8375392678751745,-0.4091884147221323,,1.677488961797397,0.2936971964125612,0.3151162436041489,0.1359125569005359,-0.44578825138789413,,0.10289662486399376,0.11874477616659262
2000-09-08,0.3878405716963996,1.1234936229415886,-0.8304470645998437,-0.4119687985393191,,1.7246525840920304,0.33347251458754185,0.3922261043521034,0.22571971268566612,-0.41052138432990865,,-0.14584141057753947,-0.2476959923473002
2000-09-11,0.408827147299886,1.082157546814783,-0.8302011259283778,-0.37364352061431405,,1.7842748222503644,0.3815480139769746,0.4020159957706826,0.23728053529162021,-0.4006937926770898,0.4347476221650591,-0.17986271755917238,-0.2852514029596864
2000-09-12,0.4298438724599058,1.0440795351227299,-0.8161604503346369,-0.33293992752941654,,1.7999420959957713,0.4542981090450813,0.4416523624524069,0.3092881506219227,-0.3872457675047628,0.4371413882767907,-0.16718179594481627,-0.360004251256281
2000-09-13,0.4609586720090545,0.9972217402185095,-0.8012670108122143,-0.28079119271436764,,1.8527004129899676,0.5369294103633772,0.45500816741816796,0.3032871943030729,-0.35923164520216583,0.4389436254707338,-0.26526385826049836,-0.3944267568893864
2000-09-14,0.48779071380737105,0.9517476553088654,-0.7860601354297915,-0.1755486688338299,,1.8492010252659576,0.5996136927256533,0.4204973424790651,0.2979763054422698,-0.40715160766503916,0.4771317947024888,-0.2659521686114391,-0.41148515787824297
2000-09-15,0.49974989322431834,0.909204093629905,-0.7744831820166105,-0.029318824120955878,,1.787314020621684,0.606033358007569,0.4337263408995517,0.2754950050855236,-0.48308495477307845,0.45175634289057115,-0.17104267864709177,-0.30612475151385377
2000-09-16,0.524067551548915,0.8873906785406552,-0.7504316000637404,0.10347112462098128,,1.7312796233980157,0.6486279312486634,0.46822229759467593,0.35426227865137905,-0.5072623424992094,0.4608958091017254,-0.1818626695520588,-0.3572293796461535
2000-09-18,0.5254877627617247,0.8915632265040498,-0.7611922280887784,0.1746890141739137,,1.6795920851390318,0.642786716080407,0.5430208407891151,0.38335672210252114,-0.5192059135597183,0.24995146867103757,-0.13204955264303464,-0.28120059377709433
2000-09-19,0.5143222419244352,0.9008159129560662,-0.7342662458004298,0.21600845660115164,,1.6007596867313563,0.5882933991340314,0.5814866898337361,0.5189900762131149,-0.49449536435331815,0.3270621124492778,0.10678111980929089,-0.13088874056016483
2000-09-20,0.5154359746933649,0.9042489391822307,-0.70400432379399,0.28391109363374567,,1.5449818644524296,0.5480422999924083,0.5782185309099316,0.5175113932114616,-0.5042929029340926,0.33608985853835577,0.13946168613715978,-0.08740977651206507
2000-09-21,0.5137512276814477,0.9097442483848058,-0.6681372296514868,0.31019736588912017,,1.4950650872523488,0.5218866665324501,0.586158910736179,0.5164297205811781,-0.4541646853779894,0.33363219090465285,0.1317653230939553,-0.0870064116498592
2000-09-22,0.5274203514725038,0.9150503193782953,-0.6092763415603438,0.3886564700758517,,1.433341287328796,0.5093300221399197,0.565631099330887,0.5285467351697443,-0.5337546628540365,0.47834795141278863,0.1847684030241062,-0.0036947456646067643
2000-09-25,0.5222370487612025,0.9131716778488046,-0.5767186544902386,0.42752063628262515,,1.3591656706362047,0.48804591352861687,0.5124950895298617,0.44742225908741456,-0.5172342426149492,0.4720305469534174,0.13988803696144742,0.006545204691383363
2000-09-26,0.5062351834361933,0.9011928294021443,-0.5353657286699294,0.46174317899739575,,1.259825720247151,0.4437799172042051,0.4995423988307821,0.4917982775704574,-0.4617325413747829,0.4184576762364208,0.18937675190977085,0.04089643334684251
2000-09-27,0.46799432558922066,0.889435537895988,-0.5273878592478396,0.4583909764059556,,1.1254227961737797,0.39411017671821935,0.49624176650509266,0.28896822064557326,-0.32248916541304495,0.25283249079941383,0.15343443726133063,-0.007087784599805515
2000-09-28,0.44717110307219554,0.8753357664720529,-0.4876083509070712,0.463120708116939,,1.0315102229169866,0.3534971687620704,0.42983130907323286,-0.04098035395800351,-0.27441921669902536,0.022074904812022924,0.009553733049133284,0.11904091442690214
2000-09-29,0.40781806063534376,0.8548558073388008,-0.4673920415227289,0.4494185663493824,,0.9167265179416335,0.2854814530696309,0.4131438273348489,0.04596504014560848,-0.21961623544618086,-0.168376459520252,-0.016792063481194615,0.048810207444552146
2000-09-30,0.3694009511723283,0.8379326357909613,-0.4483345007198172,0.43987451868049904,,0.807895473819726,0.2096366282902719,0.4222524520798039,0.04596504014560848,-0.22137027244272503,-0.168376459520252,-0.0071067148065651,0.053398655431543186
2000-10-02,0.33044309493258067,0.8234093073656382,-0.42628451638389414,0.43181157405917164,,0.6714904098717528,0.15178869975023482,0.41665230834895406,0.020397017930949873,-0.21713284071092892,-0.20395968619973243,-0.0267918322152169,0.05573086630820572
2000-10-03,0.2893869748514754,0.807712253519037,-0.4006523703183112,0.4211233779888079,,0.526928206963852,0.09182340610399141,0.391000760358258,-0.002882238159224151,-0.20926955229465902,-0.27085279303699994,-0.031482062797602364,0.05371012695846609
2000-10-04,0.21653699054263748,0.7969850972938071,-0.3826579194297795,0.4205979075284489,,0.23466873505259328,0.013091132268117815,0.341062005157231,-0.035616555462789495,-0.22999353048830173,-0.2463856764547602,0.09488452638238373,0.19098879823067227
2000-10-05,0.13189322608349557,0.7833724643809254,-0.37065883040107783,0.41160674327031205,,-0.1298161757384092,-0.03503807109427266,0.3417658247683198,-0.037865923820887215,-0.2586922455104578,-0.23451485340859918,0.08686220467109633,0.2248755823192165
2000-10-06,0.03556695059000505,0.7599477669561523,-0.38241088570052145,0.4082390247568979,,-0.5520389868700689,-0.0559021661924345,0.422608782514465,0.031163305917089337,-0.10986156326107849,-0.1812709332224485,0.13448661629877814,0.2895520480584319
2000-10-07,-0.025834947547972553,0.7337297363501508,-0.41012884939374455,0.4298293029479547,,-0.9011318949373592,0.018526967293135518,0.421707342063396,0.033226140940604484,-0.10921153572426619,-0.2022564195708348,0.14106364112122544,0.31900539523727445
2000-10-09,-0.03940087856113011,0.7100370431074337,-0.42341234330997557,0.44719761374366856,,-1.0238602803137948,0.0930335739670177,0.4919714558702087,0.023399116899151355,-0.08058427315919513,-0.19847804999043797,0.13784817200909633,0.31285571356705605
2000-10-10,-0.03348411137038908,0.6819597218647979,-0.42888839519922617,0.47739904245922465,,-1.083064563651569,0.18517363767482717,0.4849761751521679,-0.03858119066501519,-0.01455018981633887,-0.25281697661977187,0.18976254233144754,0.3685836233436941
2000-10-11,-0.04003300811572532,0.6625058636350736,-0.45920150400586585,0.5309176029466997,,-1.1865694975474241,0.2521824943928901,0.5272113369164421,0.03298531601802114,0.043390340060570035,-0.32003912139968393,0.14307863062001294,0.32734159480400266
2000-10-12,0.014901210216989558,0.6505917631591419,-0.42061991661673054,0.6876350809857902,,-1.1547574700430194,0.3116565935997657,0.5626872343517209,-0.2511615677569473,0.21573238596568567,-0.42725269444618125,0.19366102319931125,0.3147663277080103
2000-10-13,0.09962860071937588,0.6845112185604122,-0.29011700696069154,0.9295109564827237,,-1.1704989490024336,0.3447367845168687,0.7015448654960398,-0.44402716938884507,0.31622915708458543,-0.16452162762290443,0.06132025803259101,0.26057360824339865
2000-10-16,0.18484266050383472,0.7070106208038213,-0.14778041154062393,1.1855945396317287,,-1.1790891389298255,0.358477692554073,0.6876440856029412,-0.46968391643824825,0.348377245491518,-0.23362975712480738,0.01621974060856284,0.26569567889943546
2000-10-17,0.2867336280168341,0.754868464652788,-0.018323621639053593,1.5160803339674889,,-1.1984247295750259,0.3794676926779728,0.7532829712626417,-0.4760983005427872,0.4427911346096757,-0.365187247035465,0.019986902443810215,0.26505880024881073
2000-10-18,0.3978920648253459,0.8058386598191821,0.09970423592228107,1.8846751777865351,,-1.1920664262515135,0.3913086768502448,0.7760680223018575,-0.4775957061510011,0.5082099130134542,-0.3620754135247563,0.009432978981944494,0.26695120160246555
2000-10-19,0.5080767047646362,0.870682693174135,0.20937224801205426,2.127165503091673,,-1.1507877703108917,0.48395084985621034,0.8211971897918285,-0.42331057972674646,0.42047637008574584,-0.291614082580369,0.14602682108900025,0.44783422215144514
2000-10-20,0.6057338571878963,0.9375599026854865,0.2975932364043284,2.3151304328758067,,-1.087045759285738,0.5654314732595976,0.8404214629926664,-0.39955959004735675,0.40462766138828793,-0.30907896294108306,0.20748968318429967,0.4539922298602506
2000-10-21,0.6831940840334001,1.0232159879819032,0.3896795406977531,2.4770234148850387,,-1.0635918070551065,0.5896432836574118,0.8411281269013469,-0.4017530255409986,0.3946160708374674,-0.3095872668267263,0.2067483339842147,0.4461111844553985
